Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,centromere complex assembly (GO:0034508),-0.677742093230462,-2.175723138644321,0.0,0.001403257430698093,0.01,18/33,12.06%,CENPN;CENPE;CENPU;CENPH;CENPW;HJURP;CENPA;DLGAP5;OIP5;CENPO;CENPK;RUVBL1;CENPL;MIS18A;CENPM;MIS18BP1;CENPP;CENPF
prerank,platelet aggregation (GO:0070527),0.5490876405765629,2.174737321896362,0.0,0.00819623441507249,0.09,12/33,8.51%,CSRP1;MYL9;FLNA;TLN1;ACTN1;VCL;ILK;HSPB1;ITGB3;PDGFRA;ACTB;P2RY12
prerank,autophagosome maturation (GO:0097352),0.5208180583022002,2.163227618951145,0.0,0.008622012826245086,0.1,17/33,18.59%,GABARAPL1;MAP1LC3C;CHMP3;LIX1L;CALM1;TSG101;GABARAPL2;VTI1B;LIX1;MAP1LC3A;ATP2A2;ATG14;GABARAP;MAP1LC3B;VIPAS39;VPS16;VPS33A
prerank,regulation of microtubule cytoskeleton organization (GO:0070507),0.49870138577805984,2.1515687156000074,0.0,0.008324702039133188,0.1,11/37,8.26%,FAM107A;STMN2;MAP6;STMN4;MAPT;MAPRE3;GAS2L1;EFNA5;PHLDB2;PRKAA2;MAPRE2
prerank,lysosome localization (GO:0032418),0.5459308569123198,2.140274615844211,0.0,0.00871781296875892,0.11,18/34,18.59%,RAB34;MAP6;KIT;RAB3A;FLCN;S100A13;BLOC1S1;HDAC6;SNAPIN;KLC2;TFEB;DEF8;PLEKHM2;ARL8B;MRGPRX2;NR4A3;NDEL1;VPS33A
prerank,DNA strand elongation involved in DNA replication (GO:0006271),-0.7453437159360755,-2.1162950024662535,0.0,0.001169381192248411,0.01,12/18,17.35%,GINS4;GINS1;RFC3;MCM4;GINS2;MCMDC2;LIG1;POLA1;MCM7;MCM3;LIG3;POLD2
prerank,regulation of striated muscle contraction (GO:0006942),0.5781511390777927,2.1160857487679974,0.0,0.009734530610276711,0.13,14/27,15.06%,TNNI3K;CALM1;ATP1A2;NOS1;ANK2;PRKACA;SMAD7;MYL2;CALM2;ASB3;MYL3;DMD;TNNT3;RNF207
prerank,positive regulation of myoblast differentiation (GO:0045663),0.6661266922985768,2.113623977299969,0.0,0.0100590149639526,0.14,11/17,18.06%,SMYD1;BOC;RBM24;MAPK14;BTG1;LRRC8A;AKIRIN1;MEF2C;XKR8;HIF1AN;RANBP3L
prerank,protein polymerization (GO:0051258),0.4487074773623197,2.1120930070590807,0.0,0.00975419632868131,0.14,16/52,8.72%,FAM107A;GSN;CASQ2;WASF1;GAS7;CHMP3;ARHGAP6;MAPT;CASQ1;TRIM6;RAC1;CORO7;MAP7D3;TPPP3;WASF3;CHMP4A
prerank,regulation of supramolecular fiber organization (GO:1902903),0.5945860271251887,2.1118439958532167,0.0,0.009467308201367155,0.14,9/21,15.21%,GBA2;EFEMP2;MAPT;MAPRE3;ARL2;MAP1A;MAP2;MAP1B;HSPA8
prerank,chromatin remodeling at centromere (GO:0031055),-0.6905326760090128,-2.1109618175387577,0.0,0.0010023267362129237,0.01,15/28,11.37%,CENPN;CENPU;CENPH;CENPW;HJURP;CENPA;OIP5;CENPO;CENPK;RUVBL1;CENPL;MIS18A;CENPM;MIS18BP1;CENPP
prerank,ruffle organization (GO:0031529),0.6184644948050451,2.106224996531513,0.0,0.009196813681328091,0.14,6/16,9.39%,LIMA1;TPM1;INPP5K;RAC1;CCL21;CORO1B
prerank,regulation of calcium ion transmembrane transport (GO:1903169),0.5578270270031405,2.102025728352015,0.0,0.008941346634624535,0.14,10/22,11.31%,PRNP;CASQ2;HRC;CASQ1;ATP1A2;NOS1;ANK2;CACNA2D1;NPPA;CAMK2D
prerank,negative regulation of calcium ion transmembrane transporter activity (GO:1901020),0.5705569744365825,2.101014149079716,0.0,0.00869968861747252,0.14,11/27,9.31%,PLN;CASQ2;GSTM2;CALM1;ATP1A2;CLIC2;GNB5;PKD2;SLN;TLR9;CALM2
prerank,antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),-0.5600413462172782,-2.0891807626455035,0.0,0.0008770358941863081,0.01,29/54,27.49%,CXCL1;CXCL3;CXCL8;CXCL2;CXCL5;CXCL9;CXCL11;PF4;DEFA6;CXCL6;RPL39;PGLYRP4;CXCL10;SEMG1;RPS19;ROMO1;RNASE7;GNLY;PF4V1;REG3A;DEFB4A;PGLYRP3;PGLYRP1;DEFA1;GAPDH;S100A7;LTF;ANG;CXCL13
prerank,positive regulation of cell projection organization (GO:0031346),0.4052332534643931,2.088652554780315,0.0,0.009529593123744571,0.16,47/111,19.82%,RAP1A;PTN;PLXNB3;STMN2;ATP1B2;DPYSL3;MAP6;NPTN;FZD4;ROR2;DVL3;CHODL;NGF;NGFR;TOX;FES;OBSL1;CAMK1;RHOA;DVL2;DLG4;DAB2IP;SCN1B;PRKD1;SNX3;NDRG4;ROR1;CX3CL1;TENM3;NTRK1;MAGI2;INS;SCARF1;NTRK3;EPHA3;RET;KIDINS220;LRRC7;PLXNB1;FUT9;RIT2;TIAM1;SCARB2;METRN;GRIP1;DVL1;TWF2
prerank,heart contraction (GO:0060047),0.49674139382947613,2.086250012063361,0.0,0.009285244582110094,0.16,17/40,13.25%,TPM1;CASQ2;KCNH2;ATP1A2;SCN3B;SGCD;SCN2B;ACTC1;SCN1B;SOD1;MYL2;TCAP;SGCG;SCN4B;SLC8A1;MYL3;DMD
prerank,regulation of neuron projection development (GO:0010975),0.38162857937245737,2.0807554806953856,0.0,0.009053113467557342,0.16,57/158,17.28%,CAMK2G;NCS1;RAP1A;PTN;PSEN1;PLXNB3;PTEN;LPAR1;STMN2;ATP1B2;DPYSL3;CRMP1;NPTN;ROR2;PTPRS;DBN1;STX1B;TOX;FES;SPOCK1;CAMK1;EPHA4;DAB2IP;EFHC2;SCN1B;ZDHHC15;MYLIP;KIF1A;DENND5A;PRKD1;MARK1;SNX3;BRSK1;LRRC4C;NTNG1;NDRG4;SEMA3A;ROR1;CX3CL1;TENM3;MT3;NTRK1;ARC;MAGI2;SCARF1;CDH2;NTRK3;ADCY6;EPHA3;RET;KIDINS220;LRRC7;FUT9;KANK1;NDEL1;RIT2;ITM2C
prerank,positive regulation of T cell differentiation (GO:0045582),-0.5813163395789328,-2.0688583473080326,0.0,0.0007795874614989405,0.01,26/42,25.66%,SHH;IL4I1;SOX4;LEF1;IL23A;SOCS1;IL23R;PNP;TNFSF9;IL12B;BCL6;ZAP70;VNN1;CR1;LILRB4;ADAM8;IL36B;HLA-G;CD46;TNFSF4;IL12RB1;MDK;GATA3;XBP1;RHOH;IHH
prerank,negative regulation of metabolic process (GO:0009892),0.49016973720464374,2.0632577062211426,0.0,0.009813673135563514,0.17,26/55,18.48%,NR1D1;ATF4;TFE3;NOVA1;FLCN;ALDH1A1;MAP2K6;ARNTL;PLCL1;LNPEP;NR1H2;ZDHHC7;RBPJ;IP6K1;ABHD6;LAMA4;NPR3;ADAMTS5;IL15;RHEB;DDIT3;CCDC3;NOVA2;NR1H3;WNT10B;IL18R1
prerank,cellular response to catecholamine stimulus (GO:0071870),0.5593898687777406,2.0624009701247363,0.0,0.00958001425138343,0.17,8/23,6.79%,ATP2B4;ATF4;MAPK1;MAPK3;SNCA;GNG2;SIRT2;PRKACA
prerank,positive regulation of supramolecular fiber organization (GO:1902905),0.43193132904015635,2.0527469564064686,0.0,0.010760806705623712,0.19,30/87,12.65%,LMOD1;CFL2;PSEN1;CLU;NCK1;SYNPO2;STMN2;EFEMP2;MAPT;CDC42EP3;RAC1;ARL2;FES;OCLN;CLIP1;CCL21;SYNPO;NUMA1;DCTN1;NCKAP1L;F2RL1;CDC42EP4;BAIAP2;SLAIN2;APP;CX3CL1;TENM1;EVL;WDR1;CCL11
prerank,histone exchange (GO:0043486),-0.6211022461161342,-2.051771041616491,0.0,0.0021048861460471395,0.03,15/34,11.37%,CENPN;CENPU;CENPH;CENPW;HJURP;CENPA;OIP5;CENPO;CENPK;RUVBL1;CENPL;MIS18A;CENPM;MIS18BP1;CENPP
prerank,homotypic cell-cell adhesion (GO:0034109),0.4740655158156334,2.050227127482237,0.0,0.010973470869766473,0.19,13/40,8.51%,CSRP1;MYL9;FLNA;TLN1;ACTN1;VCL;ILK;HSPB1;ITGB3;MEGF10;PDGFRA;ACTB;P2RY12
prerank,presynaptic endocytosis (GO:0140238),0.5737335277392444,2.042347692924896,0.0,0.01072961596154944,0.19,14/26,12.27%,VAMP2;STON1;PIP5K1C;NLGN2;SNCG;SNCA;AMPH;NLGN4X;NLGN1;NLGN3;SYT5;SYT1;PACSIN1;SNCB
prerank,synaptic vesicle membrane organization (GO:0048499),0.5975453310844979,2.040427446248051,0.0,0.010496363440646191,0.19,6/17,5.81%,SYNGR1;PRRT2;STX1B;STX2;SNAP25;SYP
prerank,Golgi to plasma membrane protein transport (GO:0043001),0.5179861740315718,2.0391830031320177,0.0,0.010273036558930316,0.19,12/30,15.57%,VAMP2;RAB34;OPTN;VAMP4;BBS1;RAB31;GGA3;GOLPH3;GOLGA7;BBS2;GGA2;ANK3
prerank,regulation of early endosome to late endosome transport (GO:2000641),0.5948220313767064,2.0361223508963757,0.0,0.010059014963952602,0.19,8/17,15.29%,MAPK1;CHMP3;MAPK3;VPS11;RDX;SNX3;MAP2K2;PTPN23
prerank,double-strand break repair via homologous recombination (GO:0000724),-0.5076126266878509,-2.033783860404799,0.0,0.003189221433404757,0.04,48/94,28.20%,RAD54B;GINS4;FANCB;BLM;RAD51AP1;XRCC2;MCM4;ERCC5;RFWD3;GINS2;MMS22L;MCMDC2;RMI1;RAD51B;RAD54L;RAD51AP2;RPA3;FEN1;RECQL4;PSMD14;PALB2;MCM7;MCM3;BRCA2;TONSL;FANCM;RBBP8;RPA4;CDC7;WRN;MCM2;SLX1A;MCM5;LIG3;MCM6;CDC45;BRCA1;HUS1;NABP1;MEIOB;SAMHD1;GEN1;SMC6;SFR1;NSMCE2;RAD21L1;MCM8;NIPBL
prerank,DNA strand elongation (GO:0022616),-0.7564536661751095,-2.033038683588299,0.0,0.002923452980621027,0.04,11/17,12.65%,GINS4;GINS1;RFC3;MCM4;GINS2;MCMDC2;POLA1;MCM7;MCM3;DCLRE1B;TERT
prerank,regulation of mitotic sister chromatid separation (GO:0010965),-0.7448106310130997,-2.029702396421947,0.0,0.003238286378534061,0.05,9/16,16.24%,CENPE;TACC3;PTTG1;UBE2C;HECW2;ANAPC1;NEK6;PLK1;CDC6
prerank,cardiac muscle cell contraction (GO:0086003),0.589543896495695,2.024602754670294,0.0,0.010264300983625104,0.2,10/19,11.31%,GSN;CACNA1C;SCN3B;CACNA2D1;SCN2B;SCN1B;FGF12;KCNE2;SCN4B;CAMK2D
prerank,lamellipodium organization (GO:0097581),0.5430330492403173,2.0227464941204656,0.0,0.010059014963952602,0.2,11/28,11.76%,VCL;WASF1;KIT;S1PR1;SNX1;RAC1;ARHGEF6;ABLIM3;P2RY12;WHAMM;GOLPH3
prerank,negative chemotaxis (GO:0050919),0.5197236923647433,2.0221676325561866,0.0,0.010256250551481084,0.21,16/33,16.48%,EPHA7;NTN1;SEMA4C;ITGB3;SEMA3G;SLIT3;RHOA;SEMA3B;SEMA6C;SEMA3A;SEMA3C;SEMA3E;SEMA4B;SEMA6D;PDGFA;SEMA6A
prerank,negative regulation of protein modification process (GO:0031400),0.45221652859275874,2.0204811143523096,0.0,0.010445900154873856,0.21,25/74,13.89%,ATP2B4;FXYD1;PTEN;WWTR1;BEX4;PRNP;CRTAP;CADM4;SNTA1;MAPT;CORO1C;FBLN1;INPP5K;TERF2IP;TARDBP;OCLN;PID1;DAB2IP;FKBP8;PRKAA2;ATG14;MYADM;DMD;TINF2;ARPP19
prerank,synaptic vesicle endocytosis (GO:0048488),0.4767395588232899,2.018574876788468,0.0,0.010628393169459351,0.21,14/37,12.27%,VAMP2;STON1;PIP5K1C;NLGN2;SNCG;SNCA;AMPH;NLGN4X;NLGN1;NLGN3;SYT5;SYT1;PACSIN1;SNCB
prerank,negative regulation of cell cycle G1/S phase transition (GO:1902807),0.5131148555059972,2.0182147506917927,0.0,0.010431571073728624,0.21,13/35,10.60%,FHL1;FAM107A;KANK2;PTEN;CDKN1A;PKD2;JADE1;CDKN2C;SUSD2;CCL2;ZNF655;PRMT2;GPNMB
prerank,mRNA splice site selection (GO:0006376),0.5576619991367464,2.0165584272578867,0.0,0.010241906145115377,0.21,13/29,16.33%,SRSF5;LUC7L2;CELF6;LUC7L3;ISY1;SF1;PRPF39;CELF2;CELF4;LUC7L;PSIP1;CELF1;NOL3
prerank,mitochondrion localization (GO:0051646),0.5990275413789473,2.012985050164386,0.0,0.01041826549837948,0.21,7/17,9.30%,MFN2;ATCAY;MUL1;HAP1;TRAK2;MEF2A;MARK1
prerank,negative regulation of cell-substrate junction organization (GO:0150118),0.6460420078268723,2.0084747393069904,0.0,0.010059014963952602,0.21,8/16,8.16%,FAM107A;PTEN;DUSP22;APOD;ARHGAP6;CORO1C;PHLDB2;DLC1
prerank,negative regulation of focal adhesion assembly (GO:0051895),0.6460420078268723,2.0084747393069904,0.0,0.010059014963952602,0.21,8/16,8.16%,FAM107A;PTEN;DUSP22;APOD;ARHGAP6;CORO1C;PHLDB2;DLC1
prerank,positive regulation of actin filament bundle assembly (GO:0032233),0.460766013633089,2.001668677058145,0.0,0.010911473859202821,0.22,22/49,15.28%,TPM1;FERMT2;LPAR1;SYNPO2;SORBS3;MYOC;RAC1;RAPGEF3;ARHGEF15;RHOA;SYNPO;PXN;TESK1;ARHGEF10;RHOC;SFRP1;CX3CL1;EVL;ITGB1BP1;PPM1F;PFN2;RGCC
prerank,positive regulation of potassium ion transport (GO:0043268),0.49287004238427823,1.9974919484634714,0.0,0.01140021695914628,0.24,10/38,6.15%,FHL1;KCNMB1;FLNA;KCNH2;KCNN3;GNG2;GABBR1;KCNMA1;AKAP6;ANK2
prerank,glycogen metabolic process (GO:0005977),0.5222596181019306,1.9967123222080443,0.0,0.011213328156537326,0.24,9/25,14.08%,GYG1;NR1D1;PYGM;PPP1R3C;CALM1;UGP2;PGM1;PYGL;PRKAG2
prerank,membrane depolarization during action potential (GO:0086010),0.5238372575869867,1.9945133560661088,0.0,0.011032468024980271,0.24,13/26,14.18%,CACNA1H;SCN7A;KCNH2;ATP1A2;CACNA1C;SCN3B;SCN2B;SCN1B;SCN11A;SCN9A;SCN4B;SLC8A1;SCN4A
prerank,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),0.4997543155832295,1.9929826975296805,0.0,0.011176683293280669,0.25,15/36,10.31%,CNN1;TPM1;PTEN;MFN2;EFEMP2;FOXJ2;CDKN1A;MEF2D;FGF2;ADAMTS1;BMPR1A;GPER1;PDGFB;IGFBP5;PRKG1
prerank,cellular response to hormone stimulus (GO:0032870),0.4157584233525195,1.989608704130881,0.0,0.011316391834446677,0.26,39/75,20.72%,KLF9;CACNA1H;RAMP1;ZFP36L1;ATP1A2;INPP5K;THRB;GAS2L1;WBP2;SLIT3;CTSS;GPER1;ARID5A;RAMP3;SOCS2;RAMP2;BRD8;RDX;SFRP1;TFPI;ATP1A3;MGARP;AKR1C2;NKX3-1;AKR1C1;MEF2C;NCOA1;NR4A3;NCOA4;NR3C1;RARA;AR;STAT3;CYP11A1;AKR1C3;CYP11B1;GHR;SRA1;UBE2L3
prerank,synaptic vesicle exocytosis (GO:0016079),0.4950358128771413,1.98893796364654,0.0,0.011451801651269116,0.27,15/40,10.79%,VAMP2;PIP5K1C;PRRT2;RAB3A;SNCA;CPLX3;SNPH;STX1B;STX2;SNAP25;RIMS3;SNAPIN;SYT10;SYT5;SYT1
prerank,embryonic organ morphogenesis (GO:0048562),0.457619468149797,1.9888420256758055,0.0,0.011278289505037765,0.27,19/43,14.67%,RBPMS2;FOXF1;MFAP5;HOXD3;TCF21;HOXD9;PDGFRA;ID2;EFEMP1;HOXC4;HOXA4;FGFR2;HOXD4;MEGF8;HOXB4;OSR2;DSCAML1;SOX17;RARG
prerank,blood vessel diameter maintenance (GO:0097746),0.512831034892719,1.9781543087350513,0.038461538461538464,0.012611302342865947,0.3,15/34,15.97%,NPR1;SCPEP1;AGTR1;ECE1;NOS1;GPER1;F2RL1;KLF2;KCNMB4;ITGB1BP1;NPPB;INS;EDNRB;KCNMB2;ADCY6
prerank,regulation of cell-substrate junction assembly (GO:0090109),0.5807442660829384,1.976767625544353,0.0,0.01242584201429439,0.3,7/21,6.52%,GPM6B;VCL;CORO1C;DUSP3;DAPK3;RHOA;EFNA5
