Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,proteasomal ubiquitin-independent protein catabolic process (GO:0010499),0.7658411913482012,2.547973060589271,0.0,0.0,0.0,11/22,11.82%,ENC1;PSMB2;PSMB9;PSMA5;PSMB3;PSMA3;PSMA7;PSMB5;PSMB4;PSMB1;PSMA4
prerank,mitochondrial translational elongation (GO:0070125),0.6365895753702726,2.524359506737176,0.0,0.0,0.0,59/88,22.66%,MRPL17;MRPL3;MRPL19;MRPL30;MRPS16;MRPS35;MRPS23;MRPL14;MRPL15;MRPL37;MRPL13;MRPS12;MRPL48;MRPL47;MRPL44;MRPL57;DAP3;MRPL50;MRPL16;MRPL42;MRPS18B;MRPS33;MRPL52;MRPL11;CHCHD1;MRPL22;TUFM;MRPL9;MRPS30;MRPS34;MRPL36;MRPL4;MRPL51;GFM1;MRPL45;MRPS31;MRPS18A;MRPS22;ERAL1;MRPL18;MRPS10;MRPL54;MRPL39;GFM2;MRPL49;MRPS18C;MRPL1;MRPS2;MRPL23;GADD45GIP1;MRPS11;MRPL27;MRPL24;MRPS26;MRPS15;MRPS27;MRPS7;MRPL40;MRPS5
prerank,muscle contraction (GO:0006936),-0.5946683423881512,-2.513834088932069,0.0,0.0,0.0,70/128,17.54%,TPCN2;CACNA1H;SMTN;CRYAB;MYH7;SORBS1;TACR2;MYOM1;MYL9;GNAO1;LMOD1;TPM2;TPM1;MYL2;SGCA;HRC;MYH3;TLN1;MYLK;TMOD2;ACTA1;GJC1;VCL;MYH6;DTNA;DMD;CALD1;KLHL41;MYL7;PABPN1;MYOT;ACTA2;TCAP;TNNT3;PXN;FXYD1;GALR2;ACTN2;ACTN3;MYH2;SORBS3;DES;SCN4A;CALM1;KCNIP2;RYR1;P2RX6;CASQ2;TMOD1;SNTA1;SLC8A1;ADRA1A;SSPN;MYL1;NOS1;ARHGEF11;LMOD2;DYSF;ALDOA;MYL6;SMPX;TRDN;MYBPC1;ACTC1;VIM;ROCK1;MYL3;GAMT;ANKRD2;MYOM2
prerank,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.5964074622935457,2.508701971369719,0.0,0.0,0.0,64/90,28.55%,RPS21;RPL36;RPL8;SEC61B;SRP72;RPS2;RPS18;SEC61A1;RPS3;RPL37;RPS4X;RPL18;RPLP0;RPL39;SRP9;RPS14;RPLP2;RPL12;RPL28;RPL27A;RPL29;RPS9;RPL35;RPL37A;RPL7A;UBA52;RPL27;RPL32;RPS11;RPS19;RPL31;RPL35A;RPS5;RPS24;RPL18A;RPS16;RPS29;RPS13;RPS28;RPL11;RPL41;RPS15;RPS8;SRP54;RPS12;RPL23;RPS7;RPL23A;RPL24;RPL4;RPL30;RPS26;RPLP1;RPL7;RPL13;RPL13A;RPL14;RPS20;RPL15;RPL19;RPS3A;RPL3;RPL34;RPL10A
prerank,cellular macromolecule biosynthetic process (GO:0034645),0.5154810041817659,2.5044627315878585,0.0,0.0,0.0,184/307,27.33%,POLR2F;RFC3;CHEK1;POLR2D;MCM4;FEN1;RPA3;MRPL3;E2F1;RFC5;MCM3;DBF4;CDK1;ORC6;TIPIN;MRPS16;EXO1;TOP1MT;RPS21;POLE2;RFC2;YARS2;POLD2;TIMELESS;RMI1;FARSB;INHBA;MRPL37;RHNO1;MRPL13;FAM111B;MCM5;SET;RMI2;BLM;MRPS12;RPL36;RPL8;TICRR;PTMA;RPS2;RPS18;GRWD1;RECQL4;TOP1;IGF2BP3;RPS3;RPL37;TOPBP1;RAD9B;POLE3;MRPL42;GCNT1;MRPS18B;MRPS33;MCM7;MRPL52;DRG1;DNA2;MRPL11;RPS4X;MCM6;RPL18;TUFM;MRPL9;ORC5;RPLP0;POLA1;RPL39;MRPL36;MCM2;EEF1B2;RPS14;RPLP2;RRBP1;MRPL51;GSPT1;RBBP8;RPL12;RPL28;SRBD1;MRPS18A;TAF1B;RPL27A;COPS5;MCM10;POLR2C;RPL29;RPS9;MRPL18;POLR2K;RPL35;BRCA1;RPL37A;EXT2;HUS1;RPL7A;POLR2J;RPL27;RPL32;RPS11;RPS19;ABCF1;RPA2;MRPS18C;RPL31;POLR2G;POLD1;RPL35A;RPS5;CLSPN;MRPL23;RPS24;RPL18A;ORC2;RNASEH2A;CDC6;RPS16;RPS29;RPS13;MRPS11;MRPL27;RPS28;MRPL24;RPS6KB2;CDC7;CDC45;TOP3A;RFC4;BRIP1;B4GALT5;POLR2H;ORC1;PAX8;RPL11;ALAS1;ORC3;RPL41;RPS15;RPS8;RPS12;RPL23;EEF2;POLR2I;MED20;NFKBIB;POLR2L;CDK2;MRPS15;PWP1;MRPS7;MRPS5;RPS7;POLR3A;RPL23A;RPL24;GAL3ST2;RPL4;BARD1;RNPS1;RPL30;EEFSEC;RPS26;RPLP1;RAD1;ORC4;TERT;RPL7;NKX2-8;POLR2B;RPL13;MRPL28;EXT1;RPL13A;RPL14;ATR;RPS20;PPP5C;RPL15;RPL19;HBS1L;RPS3A;RPL3;ASMT
prerank,translational termination (GO:0006415),0.6273082333655057,2.5036349031206404,0.0,0.0,0.0,61/95,22.66%,MRPL17;MRPL3;MRPL19;MRPL30;MRPS16;MRPS35;MRPS23;ABCE1;MRPL14;MRPL15;MRPL37;MRPL13;MRPS12;MRPL48;MRPL47;MRPL44;MRPL57;DAP3;MRPL50;MRPL16;MRPL42;MRPS18B;APEH;MRPS33;MRPL52;MRPL11;CHCHD1;MRPL22;MRPL9;MRPS30;MRPS34;MRPL36;TRMT112;MRPL4;MRPL51;MRPL45;MRPS31;GSPT1;MRPS18A;MRPS22;ERAL1;MRPL18;MRPS10;MRPL54;MRPL39;GFM2;MRPL49;MRPS18C;MRPL1;MRPS2;MRPL23;GADD45GIP1;MRPS11;MRPL27;MRPL24;MRPS26;MRPS15;MRPS27;MRPS7;MRPL40;MRPS5
prerank,regulation of cellular amine metabolic process (GO:0033238),0.6644866832334602,2.4903525977073238,0.0,0.0,0.0,28/51,14.34%,PSMD14;PSMB2;PSMB9;PSMA5;PSMB3;PSME3;ODC1;PSMA3;NQO1;PSMA7;AZIN1;PSMD13;PSME2;PSMC2;PSMC4;PSMD10;PSMD12;PSMB5;PSMD8;PSMB4;PSMD3;PSMB1;PSMA4;OAZ3;PSME1;PSMF1;PSMD11;PSMD1
prerank,protein N-linked glycosylation via asparagine (GO:0018279),0.7576199528538337,2.482348484597049,0.0,0.0,0.0,21/29,14.14%,RPN1;RPN2;STT3A;ALG8;STT3B;ALG5;MGAT5;DPM2;DDOST;UGGT1;MAGT1;OSTC;FUT8;MGAT2;DPM1;NUDT14;ST6GAL1;DAD1;ASGR1;OST4;UBE2J1
prerank,translation (GO:0006412),0.5590687969634169,2.465607006981652,0.0,0.0,0.0,125/196,27.33%,MRPL3;MRPS16;RPS21;YARS2;ABCE1;AIMP2;FARSB;MRPL37;RPL26L1;RPL22L1;DARS2;MRPL13;ZC3H15;FARSA;MRPS12;RPL36;RPL8;FTSJ1;MRPL47;MARS2;MRPL57;FASTKD2;LARS2;RPS2;RPS18;IGF2BP3;RPS3;RPL37;WARS2;MRPL16;MRPL42;MRPS18B;APEH;MRPS33;MRPL52;DRG1;MRPL11;RPS4X;RPL18;TUFM;QRSL1;MRPL9;RPLP0;MRPS34;RPL39;MRPL36;EEF1B2;PPA1;RPS14;TRMT112;RPLP2;RRBP1;MRPL51;GSPT1;PPA2;FARS2;RPL12;RPL28;SRBD1;MRPS18A;RPL27A;COPS5;RPL29;RPS9;MRPL18;RPL35;RPL37A;AIMP1;GFM2;RPL7A;UBA52;RPL27;RPL32;RPS11;RPS19;ABCF1;MRPS18C;RPL31;RPL35A;RPS5;MRPS2;MRPL23;NOA1;IARS2;RPS24;RPL18A;RPS16;RPS29;RPS13;MRPS11;MRPL27;RPS28;MRPL24;RPS6KB2;RARS2;RPL11;RPL41;RPS15;RPS8;RPS12;RPL23;EEF2;MRPS15;MRPS7;MRPS5;RPS7;RPL23A;RPL24;RPL4;RPL30;EEFSEC;RPS26;RPLP1;RPL7;RPL13;MRPL28;RPL13A;RPL14;RPS20;RPL15;RPL19;HBS1L;RPS3A;RPL3;ASMT
prerank,regulation of cardiac conduction (GO:1903779),-0.6841171556794241,-2.4617772517847127,0.0,0.0,0.0,31/54,13.86%,RYR3;TNNI3K;DMPK;NPR2;ATP1B2;ATP2B4;ANK2;ATP1A2;NPR1;FXYD6;TRPC1;CASQ1;FXYD7;ITPR1;FXYD1;STIM1;FXYD2;SLC8A2;RYR1;NPPA;CASQ2;SLC8A1;PRKACA;ATP1A4;NOS1;ATP1A3;ABCC9;RYR2;ATP2B3;SLC8A3;TRDN
prerank,protein N-linked glycosylation (GO:0006487),0.6237516905182257,2.454416258831315,0.0,0.0,0.0,37/66,14.26%,RPN1;RPN2;STT3A;ALG1;ALG8;PMM2;STT3B;ALG5;MGAT5;DPM2;DDOST;UGGT1;MAGT1;OSTC;ALG10;FUT8;SRD5A3;MGAT2;DPM1;ALG3;ALG11;NUDT14;ALG2;GFPT1;ALG14;ST6GAL1;PGM3;SLC39A8;DAD1;DPAGT1;B4GALT7;ASGR1;TMEM165;OST4;TMEM258;UBE2J1;B4GALT1
prerank,mitochondrial translational termination (GO:0070126),0.6331416793807939,2.452037827158542,0.0,0.0,0.0,57/88,22.66%,MRPL17;MRPL3;MRPL19;MRPL30;MRPS16;MRPS35;MRPS23;MRPL14;MRPL15;MRPL37;MRPL13;MRPS12;MRPL48;MRPL47;MRPL44;MRPL57;DAP3;MRPL50;MRPL16;MRPL42;MRPS18B;MRPS33;MRPL52;MRPL11;CHCHD1;MRPL22;MRPL9;MRPS30;MRPS34;MRPL36;MRPL4;MRPL51;MRPL45;MRPS31;MRPS18A;MRPS22;ERAL1;MRPL18;MRPS10;MRPL54;MRPL39;GFM2;MRPL49;MRPS18C;MRPL1;MRPS2;MRPL23;GADD45GIP1;MRPS11;MRPL27;MRPL24;MRPS26;MRPS15;MRPS27;MRPS7;MRPL40;MRPS5
prerank,regulation of cellular amino acid metabolic process (GO:0006521),0.6408369076609611,2.451490025372394,0.0,0.0,0.0,28/53,14.34%,PSMD14;PSMB2;PSMB9;PSMA5;PSMB3;PSME3;ODC1;PSMA3;NQO1;PSMA7;AZIN1;PSMD13;PSME2;PSMC2;PSMC4;PSMD10;PSMD12;PSMB5;PSMD8;PSMB4;PSMD3;PSMB1;PSMA4;OAZ3;PSME1;PSMF1;PSMD11;PSMD1
prerank,protein targeting to ER (GO:0045047),0.5713249039606894,2.426467028212752,0.0,0.0,0.0,65/101,27.25%,SRPRB;RPS21;RPL36;RPL8;SRP72;RPS2;RPS18;SPCS1;SEC61A1;RPS3;RPL37;SEC61G;RPS4X;RPL18;RPLP0;RPL39;SRP9;RPS14;RPLP2;RPL12;RPL28;RPL27A;RPL29;RPS9;RPL35;RPL37A;RPL7A;UBA52;RPL27;RPL32;RPS11;RPS19;RPL31;RPL35A;RPS5;RPS24;RPL18A;RPS16;RPS29;RPS13;SPCS2;RPS28;RPL11;RPL41;RPS15;RPS8;SRP54;RPS12;RPL23;RPS7;RPL23A;RPL24;RPL4;RPL30;RPS26;RPLP1;RPL7;RPL13;RPL13A;RPL14;RPS20;RPL15;RPL19;RPS3A;RPL3
prerank,tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431),0.7191740285414634,2.4183555691414766,0.0,0.0,0.0,20/32,17.62%,NUP37;RAN;NUP155;RAE1;NUP93;NUP35;SEH1L;SEC13;NUP210;NUP43;XPOT;NUP50;NUP88;NUP107;NUP205;SSB;NUP62;NUP160;NOL6;NDC1
prerank,tRNA export from nucleus (GO:0006409),0.7191740285414634,2.4183555691414766,0.0,0.0,0.0,20/32,17.62%,NUP37;RAN;NUP155;RAE1;NUP93;NUP35;SEH1L;SEC13;NUP210;NUP43;XPOT;NUP50;NUP88;NUP107;NUP205;SSB;NUP62;NUP160;NOL6;NDC1
prerank,protein-DNA complex assembly (GO:0065004),0.5609961818654555,2.4151633074104777,0.0,0.0,0.0,58/115,20.25%,PSMD14;MCM4;RPA3;CHAF1B;PSMB2;MCM3;ORC6;CHAF1A;PSMB9;PSMA5;CDK7;PSMB3;PSME3;PSMA3;MCM5;GTF2H3;PSMA7;PSMD13;PSME2;PSMC2;GRWD1;PSMC4;PSMD10;PSMD12;SOX9;SPTY2D1;MCM7;HMGB2;ERCC5;PSMB5;MCM6;ORC5;MCM2;PSMD8;PSMB4;PSMD3;PSMB1;PSMA4;RAD23B;DDB1;PSME1;PSMF1;NPM1;PSMD11;CDT1;UBA52;PSMD1;RPA2;CUL4A;CENPV;ORC2;GMNN;CDC6;PSMD6;ERCC2;ORC1;PSMD5;ORC3
prerank,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",0.593487952653497,2.404735672822623,0.0,0.0,0.0,36/73,22.32%,PSMD14;CALR;PSMB2;PSMB9;PSMA5;PSMB3;PSME3;PSMA3;PDIA3;PSMA7;PSMD13;PSME2;PSMC2;PSMC4;PSMD10;PSMD12;PSMB5;CYBA;PSMD8;PSMB4;PSMD3;PSMB1;PSMA4;VAMP8;PSME1;PSMF1;PSMD11;PSMD1;FCGR1A;TAP1;PSMD6;PSMD5;NCF2;PSMC1;HLA-F;CYBB
prerank,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),0.5772634167974695,2.4038623446683287,0.0,0.0,0.0,37/78,22.32%,PSMD14;CALR;PSMB2;PSMB9;PSMA5;PSMB3;PSME3;PSMA3;PDIA3;PSMA7;PSMD13;PSME2;PSMC2;PSMC4;PSMD10;PSMD12;PSMB5;CYBA;PSMD8;PSMB4;PSMD3;PSMB1;PSMA4;VAMP8;PSME1;PSMF1;PSMD11;PSMD1;FCGR1A;TAP1;PSMD6;PSMD5;NCF2;PSMC1;HLA-F;MFSD6;CYBB
prerank,cytoplasmic translation (GO:0002181),0.5911068824977938,2.4028586402471905,0.0,0.0,0.0,66/93,28.55%,RPS21;RPL26L1;RPL22L1;ZC3H15;RPL36;RPL8;FTSJ1;EIF3I;RPS2;RPS18;EIF3M;RPS3;RPL37;DRG1;RPS4X;RPL18;RPLP0;RPL39;RPS14;GSPT1;RPL12;RPL28;RPL27A;RPL29;RPS9;RPL35;RPL37A;RPL7A;UBA52;RPL27;RPL32;RPS11;RPS19;RPL31;RPL35A;RPS5;RPS24;RPL18A;RPS16;RPS29;RPS13;RPS28;RPL11;RPL41;RPS15;RPS8;RPS12;RPL23;RPS7;RPL23A;RPL24;RPL4;RPL30;RPS26;RPLP1;RPL7;RPL13;RPL13A;RPL14;RPS20;RPL15;RPL19;RPS3A;RPL3;RPL34;RPL10A
prerank,DNA replication (GO:0006260),0.5615438979742067,2.3914618463031654,0.0,0.0,0.0,59/106,20.25%,RFC3;CHEK1;MCM4;FEN1;RPA3;RFC5;MCM3;DBF4;CDK1;ORC6;TIPIN;EXO1;TOP1MT;POLE2;RFC2;POLD2;TIMELESS;RMI1;RHNO1;FAM111B;POLB;MCM5;SET;RMI2;BLM;TICRR;GRWD1;RECQL4;TOP1;TOPBP1;RAD9B;POLE3;WRNIP1;MCM7;DNA2;CDK2AP1;MCM6;WDHD1;ORC5;POLA1;MCM2;RBBP8;MCM10;BRCA1;HUS1;RPA2;POLD1;CLSPN;ORC2;RNASEH2A;CDC6;CDC7;CDC45;TOP3A;MCMBP;RFC4;BRIP1;ORC1;ORC3
prerank,peptidyl-asparagine modification (GO:0018196),0.7319109675717503,2.384123183471873,0.0,0.0,0.0,21/30,14.14%,RPN1;RPN2;STT3A;ALG8;STT3B;ALG5;MGAT5;DPM2;DDOST;UGGT1;MAGT1;OSTC;FUT8;MGAT2;DPM1;NUDT14;ST6GAL1;DAD1;ASGR1;OST4;UBE2J1
prerank,anaphase-promoting complex-dependent catabolic process (GO:0031145),0.5891711205864313,2.369508352504797,0.0,0.0,0.0,47/83,21.72%,PSMD14;MAD2L1;PSMB2;CDK1;FBXO5;PTTG1;PSMB9;PSMA5;SKP2;PSMB3;UBE2S;PSME3;PSMA3;BUB3;PSMA7;PSMD13;PSME2;PSMC2;PSMC4;PSMD10;AURKB;PSMD12;ANAPC1;PSMB5;UBE2C;AURKA;PSMD8;CDC26;PSMB4;PSMD3;PSMB1;PSMA4;PSME1;PSMF1;ANAPC11;PLK1;PSMD11;UBA52;PSMD1;PSMD6;CDC20;BUB1B;UBE2D1;PSMD5;CUL3;CDK2;PSMC1
prerank,ncRNA export from nucleus (GO:0097064),0.662337721133315,2.3399118928298654,0.0,0.0,0.0,22/36,17.62%,NUP37;RAN;NUP155;RAE1;NUP93;NUP35;SEH1L;SEC13;NUP210;NUP43;XPOT;NUP50;NUP88;NUP107;NCBP2;NUP205;SSB;NPM1;NUP62;NUP160;NOL6;NDC1
prerank,tRNA aminoacylation for protein translation (GO:0006418),0.7317168395570682,2.3223811519321815,0.0,0.0,0.0,20/24,20.20%,NARS2;YARS2;EARS2;AIMP2;FARSB;DARS2;FARSA;MARS2;LARS2;TARS2;WARS2;PARS2;PPA1;PPA2;FARS2;AIMP1;IARS2;AARS2;RARS2;CARS2
